Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c07.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c01.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c02.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c03.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c04.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c01.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c02.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c03.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c04.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c01.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c05.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c02.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06.avi,0
Data/ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c07.avi,0
Data/ApplyLipstick/v_ApplyLipstick_g07_c01.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g07_c02.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g07_c03.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g07_c04.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g18_c01.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g18_c02.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g18_c03.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g18_c04.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g13_c01.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g13_c02.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g13_c03.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g13_c04.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g11_c01.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g11_c02.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g11_c03.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g11_c04.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g17_c01.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g17_c02.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g17_c03.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g17_c04.avi,1
Data/ApplyLipstick/v_ApplyLipstick_g17_c05.avi,1
Data/Archery/v_Archery_g16_c01.avi,2
Data/Archery/v_Archery_g16_c02.avi,2
Data/Archery/v_Archery_g16_c03.avi,2
Data/Archery/v_Archery_g16_c04.avi,2
Data/Archery/v_Archery_g16_c05.avi,2
Data/Archery/v_Archery_g25_c01.avi,2
Data/Archery/v_Archery_g25_c02.avi,2
Data/Archery/v_Archery_g25_c03.avi,2
Data/Archery/v_Archery_g25_c04.avi,2
Data/Archery/v_Archery_g25_c05.avi,2
Data/Archery/v_Archery_g25_c06.avi,2
Data/Archery/v_Archery_g25_c07.avi,2
Data/Archery/v_Archery_g22_c01.avi,2
Data/Archery/v_Archery_g22_c02.avi,2
Data/Archery/v_Archery_g22_c03.avi,2
Data/Archery/v_Archery_g22_c04.avi,2
Data/Archery/v_Archery_g22_c05.avi,2
Data/Archery/v_Archery_g21_c01.avi,2
Data/Archery/v_Archery_g21_c02.avi,2
Data/Archery/v_Archery_g21_c03.avi,2
Data/Archery/v_Archery_g21_c04.avi,2
Data/Archery/v_Archery_g03_c01.avi,2
Data/Archery/v_Archery_g03_c02.avi,2
Data/Archery/v_Archery_g03_c03.avi,2
Data/Archery/v_Archery_g03_c04.avi,2
Data/Archery/v_Archery_g03_c05.avi,2
Data/BabyCrawling/v_BabyCrawling_g15_c01.avi,3
Data/BabyCrawling/v_BabyCrawling_g15_c02.avi,3
Data/BabyCrawling/v_BabyCrawling_g15_c03.avi,3
Data/BabyCrawling/v_BabyCrawling_g15_c04.avi,3
Data/BabyCrawling/v_BabyCrawling_g15_c05.avi,3
Data/BabyCrawling/v_BabyCrawling_g15_c06.avi,3
Data/BabyCrawling/v_BabyCrawling_g03_c01.avi,3
Data/BabyCrawling/v_BabyCrawling_g03_c02.avi,3
Data/BabyCrawling/v_BabyCrawling_g03_c03.avi,3
Data/BabyCrawling/v_BabyCrawling_g03_c04.avi,3
Data/BabyCrawling/v_BabyCrawling_g20_c01.avi,3
Data/BabyCrawling/v_BabyCrawling_g20_c02.avi,3
Data/BabyCrawling/v_BabyCrawling_g20_c03.avi,3
Data/BabyCrawling/v_BabyCrawling_g20_c04.avi,3
Data/BabyCrawling/v_BabyCrawling_g20_c05.avi,3
Data/BabyCrawling/v_BabyCrawling_g20_c06.avi,3
Data/BabyCrawling/v_BabyCrawling_g20_c07.avi,3
Data/BabyCrawling/v_BabyCrawling_g05_c01.avi,3
Data/BabyCrawling/v_BabyCrawling_g05_c02.avi,3
Data/BabyCrawling/v_BabyCrawling_g05_c03.avi,3
Data/BabyCrawling/v_BabyCrawling_g05_c04.avi,3
Data/BabyCrawling/v_BabyCrawling_g05_c05.avi,3
Data/BabyCrawling/v_BabyCrawling_g19_c01.avi,3
Data/BabyCrawling/v_BabyCrawling_g19_c02.avi,3
Data/BabyCrawling/v_BabyCrawling_g19_c03.avi,3
Data/BabyCrawling/v_BabyCrawling_g19_c04.avi,3
Data/BabyCrawling/v_BabyCrawling_g19_c05.avi,3
Data/BalanceBeam/v_BalanceBeam_g10_c01.avi,4
Data/BalanceBeam/v_BalanceBeam_g10_c02.avi,4
Data/BalanceBeam/v_BalanceBeam_g10_c03.avi,4
Data/BalanceBeam/v_BalanceBeam_g10_c04.avi,4
Data/BalanceBeam/v_BalanceBeam_g22_c01.avi,4
Data/BalanceBeam/v_BalanceBeam_g22_c02.avi,4
Data/BalanceBeam/v_BalanceBeam_g22_c03.avi,4
Data/BalanceBeam/v_BalanceBeam_g22_c04.avi,4
Data/BalanceBeam/v_BalanceBeam_g14_c01.avi,4
Data/BalanceBeam/v_BalanceBeam_g14_c02.avi,4
Data/BalanceBeam/v_BalanceBeam_g14_c03.avi,4
Data/BalanceBeam/v_BalanceBeam_g14_c04.avi,4
Data/BalanceBeam/v_BalanceBeam_g17_c01.avi,4
Data/BalanceBeam/v_BalanceBeam_g17_c02.avi,4
Data/BalanceBeam/v_BalanceBeam_g17_c03.avi,4
Data/BalanceBeam/v_BalanceBeam_g17_c04.avi,4
Data/BalanceBeam/v_BalanceBeam_g17_c05.avi,4
Data/BalanceBeam/v_BalanceBeam_g17_c06.avi,4
Data/BalanceBeam/v_BalanceBeam_g04_c01.avi,4
Data/BalanceBeam/v_BalanceBeam_g04_c02.avi,4
Data/BalanceBeam/v_BalanceBeam_g04_c03.avi,4
Data/BalanceBeam/v_BalanceBeam_g04_c04.avi,4
Data/BandMarching/v_BandMarching_g08_c01.avi,5
Data/BandMarching/v_BandMarching_g08_c02.avi,5
Data/BandMarching/v_BandMarching_g08_c03.avi,5
Data/BandMarching/v_BandMarching_g08_c04.avi,5
Data/BandMarching/v_BandMarching_g08_c05.avi,5
Data/BandMarching/v_BandMarching_g08_c06.avi,5
